user_id,datetime,contest_id,old_rate,new_rate,perf
haruki4936,1660651200.0,ahc013,855,937,1169
romc,1660651200.0,ahc013,969,1032,1168
ripity,1660651200.0,ahc013,713,823,1166
spica314,1660651200.0,ahc013,2174,2174,1165
spa15332,1660651200.0,ahc013,1069,1116,1163
serpent,1660651200.0,ahc013,732,833,1162
kanikama038,1660651200.0,ahc013,718,818,1161
zundamochi_1117,1660651200.0,ahc013,621,770,1158
wither,1660651200.0,ahc013,260,576,1186
1_no_se,1660651200.0,ahc013,1232,1288,1187
NakahashiNakashi,1660651200.0,ahc013,1308,1319,1183
KumaTachiRen,1660651200.0,ahc013,1528,1536,1156
sounansya,1660651200.0,ahc013,965,1020,1180
Bondo416,1660651200.0,ahc013,1821,1822,1031
rinrion,1660651200.0,ahc013,1214,1235,1244
minyoru,1660651200.0,ahc013,993,1068,1253
shiro46mt,1660651200.0,ahc013,653,795,1175
pack887,1660651200.0,ahc013,936,1012,1176
simetuha,1660651200.0,ahc013,1248,1272,1172
wky32768,1660651200.0,ahc013,0,157,1027
kyoheiski,1660651200.0,ahc013,154,391,1029
math_hiyoko,1660651200.0,ahc013,1433,1443,1245
hrokamo,1660651200.0,ahc013,1100,1127,1203
yaumu3,1660651200.0,ahc013,931,1012,1202
cunitac,1660651200.0,ahc013,2131,2131,1200
dokaraya,1660651200.0,ahc013,656,803,1199
y151,1660651200.0,ahc013,1090,1139,1197
TAB,1660651200.0,ahc013,653,820,1196
primenumber_zz,1660651200.0,ahc013,1282,1302,1195
poreu,1660651200.0,ahc013,0,238,1193
zauberer,1660651200.0,ahc013,1624,1631,1192
sainomethirt,1660651200.0,ahc013,200,526,1189
klurow,1660651200.0,ahc013,0,254,1218
prato,1660651200.0,ahc013,0,219,1159
Taichicchi,1660651200.0,ahc013,952,1009,1215
cleantted,1660651200.0,ahc013,1243,1271,1248
Grisha,1660651200.0,ahc013,1052,1096,1023
mdstoy,1660651200.0,ahc013,1449,1454,1210
rui0624,1660651200.0,ahc013,0,268,1240
viral,1660651200.0,ahc013,704,825,1190
iiko11,1660651200.0,ahc013,799,893,1206
hasamaku,1660651200.0,ahc013,1179,1209,1212
wakameTech,1660651200.0,ahc013,0,152,1013
ReiVindicatio,1660651200.0,ahc013,176,306,832
Dske_S,1660651200.0,ahc013,0,151,1009
2bit,1660651200.0,ahc013,511,595,832
mochi2225,1660651200.0,ahc013,254,405,832
powell,1660651200.0,ahc013,251,424,832
keigonA,1660651200.0,ahc013,350,491,832
bayashiko,1660651200.0,ahc013,1484,1485,832
Students0256,1660651200.0,ahc013,0,97,832
Anthony1009,1660651200.0,ahc013,568,636,832
Manuel1024,1660651200.0,ahc013,1346,1347,832
Mass_ms,1660651200.0,ahc013,0,97,832
ksukegames,1660651200.0,ahc013,20,136,832
becaido,1660651200.0,ahc013,0,113,893
sorachandu,1660651200.0,ahc013,0,97,832
Alfalfa0709,1660651200.0,ahc013,808,846,832
aoken_7,1660651200.0,ahc013,337,479,832
mikeneko09,1660651200.0,ahc013,261,429,886
tmikada,1660651200.0,ahc013,0,97,832
tatetuke,1660651200.0,ahc013,243,401,832
Kuston,1660651200.0,ahc013,671,741,886
piddy,1660651200.0,ahc013,1255,1264,832
cre_chan,1660651200.0,ahc013,0,97,832
rs02,1660651200.0,ahc013,1829,1829,886
recososo,1660651200.0,ahc013,458,553,832
Sueh,1660651200.0,ahc013,694,737,898
ayataka5,1660651200.0,ahc013,0,97,832
brthyyjp,1660651200.0,ahc013,968,976,721
a63227676408404,1660651200.0,ahc013,1211,1215,832
ransewhale,1660651200.0,ahc013,1070,1087,886
tomopuro,1660651200.0,ahc013,0,97,832
seiyu0225,1660651200.0,ahc013,1090,1121,1123
ymmtr,1660651200.0,ahc013,291,410,832
GunmaP,1660651200.0,ahc013,10,132,886
gyozasukisuki,1660651200.0,ahc013,0,97,832
Navier_Boltzmann,1660651200.0,ahc013,1122,1161,1108
fennel,1660651200.0,ahc013,627,701,832
Magentor,1660651200.0,ahc013,459,563,780
misora192,1660651200.0,ahc013,670,736,832
satK,1660651200.0,ahc013,175,316,832
hushojin,1660651200.0,ahc013,717,776,832
aoymats,1660651200.0,ahc013,694,746,777
kymr,1660651200.0,ahc013,0,97,832
tanabe_R,1660651200.0,ahc013,0,83,773
SuppliLion,1660651200.0,ahc013,1173,1195,1104
yuukimasir0,1660651200.0,ahc013,0,97,832
philipnext,1660651200.0,ahc013,0,73,721
ki_opt,1660651200.0,ahc013,0,97,832
hiromichinomata,1660651200.0,ahc013,0,73,721
skyeanka,1660651200.0,ahc013,0,73,721
hiro_hiro,1660651200.0,ahc013,241,355,721
taketake1818,1660651200.0,ahc013,0,73,721
yurimoir,1660651200.0,ahc013,0,97,832
longwave,1660651200.0,ahc013,233,384,832
geniorzity,1660651200.0,ahc013,0,97,832
hassy_,1660651200.0,ahc013,0,113,895
King314,1660651200.0,ahc013,185,327,832
FFTAtCTest,1660651200.0,ahc013,0,97,832
zuka3,1660651200.0,ahc013,0,111,886
msmt874,1660651200.0,ahc013,0,97,832
zeta7532,1660651200.0,ahc013,178,304,779
ryo_manba,1660651200.0,ahc013,0,111,886
coricozizi,1660651200.0,ahc013,62,220,899
nnfnameko,1660651200.0,ahc013,998,1017,832
AiletS,1660651200.0,ahc013,579,634,772
takoagemat,1660651200.0,ahc013,342,484,832
nahco314,1660651200.0,ahc013,1804,1804,775
azennto,1660651200.0,ahc013,323,431,721
katsudon421,1660651200.0,ahc013,727,775,832
Aryu,1660651200.0,ahc013,0,85,782
nakanolab,1660651200.0,ahc013,484,577,721
ab9r,1660651200.0,ahc013,220,368,832
LingChen,1660651200.0,ahc013,0,97,832
Ptilopsis_w,1660651200.0,ahc013,0,97,832
bios34,1660651200.0,ahc013,0,97,832
Kai1005,1660651200.0,ahc013,0,97,832
hayabusa286,1660651200.0,ahc013,280,428,832
tsuku_shi,1660651200.0,ahc013,0,97,832
noshinn,1660651200.0,ahc013,11,135,896
suya_172,1660651200.0,ahc013,0,97,832
TwoSquirrels,1660651200.0,ahc013,51,184,832
gmmtea,1660651200.0,ahc013,1149,1153,886
im_zyINF,1660651200.0,ahc013,0,97,832
urion,1660651200.0,ahc013,0,97,832
Nattyu3,1660651200.0,ahc013,90,252,886
AconCavy,1660651200.0,ahc013,935,967,901
achapi,1660651200.0,ahc013,847,884,832
Glacialte,1660651200.0,ahc013,169,332,832
NHS93,1660651200.0,ahc013,0,97,832
M_Atarashi,1660651200.0,ahc013,16,130,832
laoidn,1660651200.0,ahc013,0,97,832
nibosea,1660651200.0,ahc013,16,130,832
rif_c,1660651200.0,ahc013,128,306,902
muse,1660651200.0,ahc013,989,1008,982
GEHOx2,1660651200.0,ahc013,1164,1180,1000
ius,1660651200.0,ahc013,0,302,1288
xsd,1660651200.0,ahc013,1214,1222,994
koncha,1660651200.0,ahc013,222,445,968
tsumi,1660651200.0,ahc013,788,926,1285
spady,1660651200.0,ahc013,1052,1067,966
michirakara,1660651200.0,ahc013,132,328,989
urayamakoutarou,1660651200.0,ahc013,0,134,963
atofujiosukai,1660651200.0,ahc013,986,1072,1280
hedwig,1660651200.0,ahc013,1158,1187,928
w0mbat,1660651200.0,ahc013,136,347,982
ansain,1660651200.0,ahc013,1665,1666,958
hokto,1660651200.0,ahc013,362,526,984
A0ikun_1818,1660651200.0,ahc013,983,1015,928
winter_2521,1660651200.0,ahc013,40,205,954
akasinn,1660651200.0,ahc013,722,781,975
aaa23,1660651200.0,ahc013,0,123,928
a01sa01to,1660651200.0,ahc013,1485,1494,1282
Zen1,1660651200.0,ahc013,223,391,928
ValGrowth,1660651200.0,ahc013,2372,2372,998
mochimochi11,1660651200.0,ahc013,0,130,949
sobhagya_sd,1660651200.0,ahc013,90,284,971
Nagrarok,1660651200.0,ahc013,0,154,1017
yasuwo,1660651200.0,ahc013,1400,1408,1020
Hydru1,1660651200.0,ahc013,922,959,1007
kento_kun,1660651200.0,ahc013,363,551,1005
_ekkkkki_,1660651200.0,ahc013,0,148,1003
dawi,1660651200.0,ahc013,0,153,1016
ljjk159,1660651200.0,ahc013,0,152,1014
JunyaOkabe,1660651200.0,ahc013,0,137,970
tropolone,1660651200.0,ahc013,764,816,1012
alvinvin,1660651200.0,ahc013,205,445,1010
dsytk7,1660651200.0,ahc013,1869,1869,994
Auk10,1660651200.0,ahc013,843,895,1006
polyester,1660651200.0,ahc013,835,881,1021
hashimoto76,1660651200.0,ahc013,857,908,989
hiratai,1660651200.0,ahc013,2171,2171,1276
t98slider,1660651200.0,ahc013,1767,1767,1002
akys,1660651200.0,ahc013,155,392,1028
rms,1660651200.0,ahc013,330,531,999
CivilTaro,1660651200.0,ahc013,388,605,1025
mattar,1660651200.0,ahc013,713,813,1024
salmon0852,1660651200.0,ahc013,599,699,977
kanra824,1660651200.0,ahc013,1071,1142,1277
miho4,1660651200.0,ahc013,192,369,928
merom686,1660651200.0,ahc013,1935,1935,928
kazkeee,1660651200.0,ahc013,0,123,928
kasuga_san,1660651200.0,ahc013,0,117,908
bisphenoi,1660651200.0,ahc013,424,568,907
Junmori,1660651200.0,ahc013,908,936,905
te2T,1660651200.0,ahc013,120,321,967
Yuulis,1660651200.0,ahc013,542,633,904
kimonohanger,1660651200.0,ahc013,1818,1818,928
soitakahashi,1660651200.0,ahc013,938,959,928
Isshii,1660651200.0,ahc013,786,834,992
r3yohei,1660651200.0,ahc013,1092,1112,928
UMRgurashi,1660651200.0,ahc013,1002,1016,928
miya145592,1660651200.0,ahc013,903,944,989
yougoto,1660651200.0,ahc013,928,953,928
Strorkis,1660651200.0,ahc013,1431,1432,956
rui_er,1660651200.0,ahc013,772,813,928
watarimaycry2,1660651200.0,ahc013,1051,1069,980
hitoshio,1660651200.0,ahc013,0,123,928
Modifier,1660651200.0,ahc013,53,217,928
koheimori,1660651200.0,ahc013,0,138,974
zyc212139,1660651200.0,ahc013,0,123,928
Gobi,1660651200.0,ahc013,1761,1761,928
aa2,1660651200.0,ahc013,0,123,928
tiltg,1660651200.0,ahc013,0,131,953
Rjo,1660651200.0,ahc013,596,687,928
forest3,1660651200.0,ahc013,795,831,928
ha15,1660651200.0,ahc013,1900,1901,928
west321kei,1660651200.0,ahc013,883,924,928
shogo314,1660651200.0,ahc013,1137,1147,928
strange757,1660651200.0,ahc013,254,489,996
kyawa,1660651200.0,ahc013,158,354,928
granddaifuku,1660651200.0,ahc013,814,863,961
AnkouSoei,1660651200.0,ahc013,0,143,989
villach,1660651200.0,ahc013,0,134,964
Jerry0516,1660651200.0,ahc013,0,132,957
recta,1660651200.0,ahc013,1068,1097,985
Anish_aak,1660651200.0,ahc013,0,133,960
tobiuo1990,1660651200.0,ahc013,643,759,928
MtSaka,1660651200.0,ahc013,1428,1430,951
shimasima2,1660651200.0,ahc013,55,237,977
tayu0110,1660651200.0,ahc013,801,843,928
miau,1660651200.0,ahc013,1009,1020,928
develxvi,1660651200.0,ahc013,502,642,973
h2d5,1660651200.0,ahc013,841,869,950
Taros15,1660651200.0,ahc013,0,288,1269
mkawa2,1660651200.0,ahc013,646,691,721
junta_,1660651200.0,ahc013,716,825,1109
matsup,1660651200.0,ahc013,683,1121,1810
Itta,1660651200.0,ahc013,458,953,1784
katsunori,1660651200.0,ahc013,1254,1368,1771
eijirou,1660651200.0,ahc013,2197,2200,1790
a9ua1i0n,1660651200.0,ahc013,1329,1440,1823
toyuzuko,1660651200.0,ahc013,1695,1735,1878
nyya,1660651200.0,ahc013,72,818,1762
allegrogiken,1660651200.0,ahc013,1568,1624,1813
ogawakun,1660651200.0,ahc013,1398,1537,1931
Tomii9273,1660651200.0,ahc013,1355,1449,1756
dn6049949,1660651200.0,ahc013,2123,2127,1797
fjzzq2002,1660651200.0,ahc013,167,948,1852
Kyo_s_s,1660651200.0,ahc013,1753,1781,1803
okabi,1660651200.0,ahc013,0,744,1744
tfuji,1660651200.0,ahc013,1137,1296,1741
K_K_,1660651200.0,ahc013,834,1112,1780
roto_37,1660651200.0,ahc013,1875,1895,1855
dn154,1660651200.0,ahc013,1775,1788,1671
yokozuna57,1660651200.0,ahc013,2883,2883,1687
mizarjp,1660651200.0,ahc013,453,1006,1774
hotpepsi,1660651200.0,ahc013,1252,1391,1787
plcherrim,1660651200.0,ahc013,2070,2082,1834
makibishi0212,1660651200.0,ahc013,1774,1806,1874
BURI,1660651200.0,ahc013,595,1118,1902
yuuki_n,1660651200.0,ahc013,1250,1423,1867
physics0523,1660651200.0,ahc013,2109,2117,1859
yasunori,1660651200.0,ahc013,1088,1295,1848
itigo,1660651200.0,ahc013,1880,1911,1886
SidewaysOwl,1660651200.0,ahc013,1069,1274,1845
starpentagon,1660651200.0,ahc013,1128,1325,1765
deuteridayo,1660651200.0,ahc013,675,1127,1910
btk15049,1660651200.0,ahc013,2225,2229,1914
youwike,1660651200.0,ahc013,318,1019,1863
through,1660651200.0,ahc013,1247,1415,1906
jkdorayaki,1660651200.0,ahc013,1392,1469,1750
kusano,1660651200.0,ahc013,2241,2243,1682
gotanto,1660651200.0,ahc013,1671,1743,1890
broad,1660651200.0,ahc013,1386,1509,1894
ozy4dm,1660651200.0,ahc013,1213,1337,1674
kozima,1660651200.0,ahc013,2189,2191,1759
satanic0258,1660651200.0,ahc013,1933,1952,1882
Hoi_koro,1660651200.0,ahc013,836,1157,1732
hukinorin,1660651200.0,ahc013,1396,1463,1729
y_kawano,1660651200.0,ahc013,2046,2050,1664
Trineutron,1660651200.0,ahc013,1890,1900,1723
kian,1660651200.0,ahc013,682,1014,1658
samoshi,1660651200.0,ahc013,1375,1441,1656
Hirosesesese23,1660651200.0,ahc013,0,653,1653
mtrh,1660651200.0,ahc013,1117,1243,1651
tokumini,1660651200.0,ahc013,1727,1752,1648
kyoroid,1660651200.0,ahc013,1410,1458,1646
shibh308,1660651200.0,ahc013,2378,2378,1643
mec2,1660651200.0,ahc013,933,1270,1922
yusuke_matsunaga,1660651200.0,ahc013,0,690,1690
ue1221,1660651200.0,ahc013,1364,1437,1693
unsre,1660651200.0,ahc013,1643,1670,1684
ttkkggww,1660651200.0,ahc013,1412,1497,1698
C7BMkOO7Qbmcwck7,1660651200.0,ahc013,2204,2205,1491
Masaoooo,1660651200.0,ahc013,1331,1400,1677
US_cube,1660651200.0,ahc013,1660,1708,1898
m_m,1660651200.0,ahc013,1946,1963,1926
hexa0611,1660651200.0,ahc013,1605,1616,1387
mugen1337,1660651200.0,ahc013,0,666,1666
kemuniku,1660651200.0,ahc013,625,998,1669
yukidaruma6,1660651200.0,ahc013,1688,1707,1661
kuruton456,1660651200.0,ahc013,1344,1450,1800
pointN,1660651200.0,ahc013,1555,1631,1918
Ignotus,1660651200.0,ahc013,1048,1251,1777
ra5anchor,1660651200.0,ahc013,517,975,1720
BinomialSheep,1660651200.0,ahc013,784,1076,1718
shu8Cream,1660651200.0,ahc013,1169,1287,1715
karinohito,1660651200.0,ahc013,1261,1358,1712
hamuhei4869,1660651200.0,ahc013,1599,1632,1709
Paracanthurus,1660651200.0,ahc013,0,706,1706
shamal_ref,1660651200.0,ahc013,1391,1506,1704
doDaylightCycle,1660651200.0,ahc013,1367,1443,1701
kotamanegi,1660651200.0,ahc013,1719,1744,1695
nrvft,1660651200.0,ahc013,2138,2140,1753
cjn2007,1660651200.0,ahc013,490,933,1641
ToastUz,1660651200.0,ahc013,1723,1749,1747
hamamu,1660651200.0,ahc013,2227,2257,2182
hirokazu1020,1660651200.0,ahc013,1735,1782,1817
earlgrey_yh,1660651200.0,ahc013,1265,1396,1806
berry,1660651200.0,ahc013,1050,1226,1735
tishii24,1660651200.0,ahc013,1885,2013,2414
hirohito1971,1660651200.0,ahc013,1256,1340,1679
uni_kakurenbo,1660651200.0,ahc013,934,1159,1726
turmax,1660651200.0,ahc013,1254,1405,1738
yuusanlondon,1660651200.0,ahc013,2203,2206,1768
nuts,1660651200.0,ahc013,1986,2062,2374
amotoma3,1660651200.0,ahc013,284,810,1575
fgwiebfaoish,1660651200.0,ahc013,2094,2201,2593
penguin46,1660651200.0,ahc013,1585,1798,2339
iehn,1660651200.0,ahc013,2445,2450,2100
ChiyosBigDragon,1660651200.0,ahc013,1972,2053,2327
sas4eka,1660651200.0,ahc013,0,1400,2400
ks2m,1660651200.0,ahc013,1907,1987,2306
phocom,1660651200.0,ahc013,2773,2776,2296
hiro116s,1660651200.0,ahc013,1964,2050,2387
sensaur,1660651200.0,ahc013,2157,2196,2286
ytkn,1660651200.0,ahc013,2095,2136,2266
kawatea,1660651200.0,ahc013,2723,2724,2257
toam,1660651200.0,ahc013,0,1248,2248
newbiedmy,1660651200.0,ahc013,1114,1551,2239
Sullyper,1660651200.0,ahc013,1297,1634,2230
fky_,1660651200.0,ahc013,2086,2133,2222
niuez,1660651200.0,ahc013,0,1214,2214
birdwatcher,1660651200.0,ahc013,1415,1632,2205
tamato,1660651200.0,ahc013,1538,1698,2198
brown_amaurotis,1660651200.0,ahc013,0,1362,2362
mtsd,1660651200.0,ahc013,2337,2360,2317
Shibuyap,1660651200.0,ahc013,2049,2168,2570
ynasu,1660651200.0,ahc013,2779,2794,2674
yowa,1660651200.0,ahc013,2354,2415,2645
nagiss,1660651200.0,ahc013,2383,2462,2744
EmK,1660651200.0,ahc013,2349,2402,2618
saharan,1660651200.0,ahc013,2500,2610,2977
wanui,1660651200.0,ahc013,2184,2354,2897
WA_TLE,1660651200.0,ahc013,2775,2817,2835
iwashi31,1660651200.0,ahc013,2491,2547,2786
yunix,1660651200.0,ahc013,1951,2148,2707
rabot,1660651200.0,ahc013,2289,2317,2350
neterukun,1660651200.0,ahc013,1757,1965,2549
rhoo,1660651200.0,ahc013,1266,1703,2443
tsukammo,1660651200.0,ahc013,2185,2259,2529
phyllo,1660651200.0,ahc013,2114,2195,2510
xyz600,1660651200.0,ahc013,1992,2089,2459
fuppy0716,1660651200.0,ahc013,2302,2348,2492
mamejika,1660651200.0,ahc013,1376,1562,2106
terry_u16,1660651200.0,ahc013,2836,2840,2475
cozy_sauna,1660651200.0,ahc013,1718,1787,2041
manta1130,1660651200.0,ahc013,1194,1551,2276
Yutchy591,1660651200.0,ahc013,0,870,1870
ebicochineal,1660651200.0,ahc013,2187,2198,2052
yuyu5510,1660651200.0,ahc013,527,843,1499
ruthen71,1660651200.0,ahc013,94,1053,2015
kaz49bz,1660651200.0,ahc013,1841,1882,2010
NKT,1660651200.0,ahc013,2230,2243,2005
tanishihigashi,1660651200.0,ahc013,130,1056,2000
hari64,1660651200.0,ahc013,1810,1850,1995
Aquarius,1660651200.0,ahc013,2988,2988,1990
Yu_212,1660651200.0,ahc013,2240,2247,1985
zach,1660651200.0,ahc013,1970,1997,1980
liqingyang,1660651200.0,ahc013,922,1319,1976
int_cl,1660651200.0,ahc013,1515,1627,1971
nikuroll,1660651200.0,ahc013,1903,1927,1966
bin101,1660651200.0,ahc013,2343,2350,1962
chudanu,1660651200.0,ahc013,1707,1758,1957
highjump,1660651200.0,ahc013,2274,2279,1953
tosca2020,1660651200.0,ahc013,1831,1868,1948
Risen,1660651200.0,ahc013,1834,1864,1944
totori0908,1660651200.0,ahc013,1903,1968,2190
siman,1660651200.0,ahc013,2635,2648,2428
tardigrade,1660651200.0,ahc013,1124,1372,2020
theory_and_me,1660651200.0,ahc013,2011,2030,2064
chro4896,1660651200.0,ahc013,1391,1438,1566
Kiri8128,1660651200.0,ahc013,1900,1939,2025
sj0389,1660651200.0,ahc013,1385,1541,1939
titia,1660651200.0,ahc013,1939,1967,2031
besukohu,1660651200.0,ahc013,1589,1734,2153
ponjuice,1660651200.0,ahc013,1749,1852,2146
miku,1660651200.0,ahc013,1799,1866,2139
kens,1660651200.0,ahc013,2222,2236,2132
sumoooru,1660651200.0,ahc013,2293,2302,2125
komori3,1660651200.0,ahc013,2221,2233,2119
hamray,1660651200.0,ahc013,1155,1455,2112
tsukasa_diary,1660651200.0,ahc013,1960,2004,2087
ashmelev,1660651200.0,ahc013,1771,1892,2160
maeda3,1660651200.0,ahc013,1633,1750,2174
sash,1660651200.0,ahc013,2020,2041,2036
zatt,1660651200.0,ahc013,1724,1790,2047
yosss,1660651200.0,ahc013,2332,2355,2093
sasayu,1660651200.0,ahc013,1517,1646,2075
ganmodokix,1660651200.0,ahc013,1597,1699,2081
takytank,1660651200.0,ahc013,1965,1991,2069
ssaattoo,1660651200.0,ahc013,1615,1734,2058
petit_sophia,1660651200.0,ahc013,1639,1700,1935
NokonoKotlin,1660651200.0,ahc013,577,927,1636
hoshiika,1660651200.0,ahc013,1430,1460,1515
mn_7545,1660651200.0,ahc013,1491,1535,1600
pixy,1660651200.0,ahc013,597,840,1373
Kurosaki96,1660651200.0,ahc013,0,371,1370
n_na,1660651200.0,ahc013,552,824,1399
jabee,1660651200.0,ahc013,0,369,1368
kakel_san,1660651200.0,ahc013,1631,1647,1401
shotoyoo,1660651200.0,ahc013,1750,1757,1404
yatabis,1660651200.0,ahc013,1500,1510,1378
dannygo,1660651200.0,ahc013,872,1008,1376
krkr14,1660651200.0,ahc013,667,881,1388
kw_c,1660651200.0,ahc013,869,1023,1438
daisetsuzan,1660651200.0,ahc013,308,688,1390
cottoncotton,1660651200.0,ahc013,2042,2042,1431
kumakumaaaaa,1660651200.0,ahc013,1555,1574,1382
penpenpen,1660651200.0,ahc013,1113,1191,1385
noimi,1660651200.0,ahc013,2517,2517,1424
hte,1660651200.0,ahc013,1823,1834,1609
amanou,1660651200.0,ahc013,0,395,1395
Hiroshi_AC,1660651200.0,ahc013,577,858,1380
jjjjjjjtgpptmjj,1660651200.0,ahc013,1654,1659,1371
tm1965,1660651200.0,ahc013,321,692,1375
kenken1724,1660651200.0,ahc013,1079,1161,1394
YawpointQ,1660651200.0,ahc013,500,762,1402
Schatzburg,1660651200.0,ahc013,1198,1256,1365
makio93,1660651200.0,ahc013,1113,1181,1436
wsyhb,1660651200.0,ahc013,542,787,1363
arimatti,1660651200.0,ahc013,1583,1609,1633
sushiking,1660651200.0,ahc013,1145,1208,1361
Tangent1024,1660651200.0,ahc013,0,429,1429
yamamomo,1660651200.0,ahc013,165,570,1321
puyopop,1660651200.0,ahc013,1277,1347,1626
usatyo,1660651200.0,ahc013,0,358,1356
ymatsux,1660651200.0,ahc013,2477,2477,1422
hogeover30,1660651200.0,ahc013,1354,1374,1316
mshibatatt,1660651200.0,ahc013,318,855,1619
ringo9971,1660651200.0,ahc013,810,975,1351
hiryuzu,1660651200.0,ahc013,322,737,1415
Dart_Xeyter,1660651200.0,ahc013,0,320,1311
kuzmichev_dima,1660651200.0,ahc013,1122,1221,1416
OjiCoder,1660651200.0,ahc013,1630,1640,1346
LyricalMaestro,1660651200.0,ahc013,858,1000,1408
tellur,1660651200.0,ahc013,1108,1157,1306
ysys_Ba,1660651200.0,ahc013,1402,1432,1383
hkjak,1660651200.0,ahc013,79,488,1342
kotatsugame,1660651200.0,ahc013,1910,1911,1302
matatabity,1660651200.0,ahc013,0,342,1337
bio4eta,1660651200.0,ahc013,90,471,1299
hiikunZ,1660651200.0,ahc013,2023,2023,1297
katalonecfly,1660651200.0,ahc013,965,1060,1296
moon17,1660651200.0,ahc013,0,307,1294
HyperToy,1660651200.0,ahc013,978,1060,1324
Nekomimimi,1660651200.0,ahc013,1544,1574,1440
AngrySadEight,1660651200.0,ahc013,1109,1170,1329
PPPP_,1660651200.0,ahc013,0,327,1319
reg7777,1660651200.0,ahc013,1756,1760,1433
soraie,1660651200.0,ahc013,1576,1585,1322
tirol30,1660651200.0,ahc013,1226,1260,1314
ainem,1660651200.0,ahc013,1047,1137,1425
M3_cp,1660651200.0,ahc013,110,509,1317
rararara,1660651200.0,ahc013,1081,1148,1310
IlIlI,1660651200.0,ahc013,557,807,1418
420801,1660651200.0,ahc013,944,1040,1313
ikoma,1660651200.0,ahc013,1653,1703,1830
kaede2020,1660651200.0,ahc013,1318,1334,1303
yksn,1660651200.0,ahc013,0,315,1305
terakan315,1660651200.0,ahc013,618,807,1300
H20,1660651200.0,ahc013,990,1094,1366
Daylight,1660651200.0,ahc013,31,468,1409
tnktemp,1660651200.0,ahc013,746,920,1340
ryuchelswifty13,1660651200.0,ahc013,1138,1190,1335
kacho65535,1660651200.0,ahc013,1284,1317,1333
bucketpotato,1660651200.0,ahc013,268,642,1332
yowano,1660651200.0,ahc013,0,336,1330
HoshizoraZ,1660651200.0,ahc013,345,677,1327
Ryoga_exe,1660651200.0,ahc013,1451,1473,1442
yukipom,1660651200.0,ahc013,208,603,1358
june193,1660651200.0,ahc013,701,899,1360
rosso01,1660651200.0,ahc013,1457,1470,1434
shiomusubi496,1660651200.0,ahc013,1341,1378,1353
prd_xxx,1660651200.0,ahc013,1858,1860,1355
Yoika,1660651200.0,ahc013,1526,1546,1427
Zaurus,1660651200.0,ahc013,1453,1478,1348
Kohenyan,1660651200.0,ahc013,633,839,1350
bqn,1660651200.0,ahc013,1618,1625,1420
minordaimyo,1660651200.0,ahc013,879,1026,1343
piromaru,1660651200.0,ahc013,16,351,1308
puvon,1660651200.0,ahc013,1363,1385,1325
gara_gara,1660651200.0,ahc013,692,876,1338
nhoriguchi,1660651200.0,ahc013,686,871,1345
Akijin_007,1660651200.0,ahc013,1257,1300,1406
blue_jam,1660651200.0,ahc013,549,855,1411
shamio,1660651200.0,ahc013,2012,2013,1413
imuraya,1660651200.0,ahc013,1436,1464,1536
dotstar,1660651200.0,ahc013,70,438,1291
Yuki_B,1660651200.0,ahc013,1886,1890,1534
mikam,1660651200.0,ahc013,1625,1643,1570
huma17,1660651200.0,ahc013,0,530,1530
iwbch,1660651200.0,ahc013,1034,1118,1397
suisen,1660651200.0,ahc013,1888,1893,1481
fal_rnd,1660651200.0,ahc013,1319,1376,1562
homesentinel,1660651200.0,ahc013,1600,1633,1523
keisuke6,1660651200.0,ahc013,789,941,1392
esirom,1660651200.0,ahc013,80,590,1476
Spica08,1660651200.0,ahc013,741,998,1553
S_shun,1660651200.0,ahc013,1391,1434,1517
Coki628,1660651200.0,ahc013,1386,1451,1612
fjordy,1660651200.0,ahc013,0,470,1470
marroncastle917,1660651200.0,ahc013,1372,1418,1511
chikkun,1660651200.0,ahc013,1172,1276,1542
ntk_ta01,1660651200.0,ahc013,1545,1567,1547
ccppjsrb,1660651200.0,ahc013,1667,1685,1602
RMiyazaki,1660651200.0,ahc013,810,1027,1579
meltice,1660651200.0,ahc013,1254,1306,1507
gyouzasushi,1660651200.0,ahc013,1710,1719,1538
poka,1660651200.0,ahc013,1426,1461,1544
fujikawahiroaki,1660651200.0,ahc013,369,833,1595
jaku,1660651200.0,ahc013,1116,1249,1614
SI_AtCoder,1660651200.0,ahc013,89,691,1593
FplusFplusF,1660651200.0,ahc013,904,1087,1588
Kahuka,1660651200.0,ahc013,1515,1543,1607
matyaki,1660651200.0,ahc013,0,584,1584
YamagenSakam,1660651200.0,ahc013,1852,1859,1631
chomonolis,1660651200.0,ahc013,1452,1496,1621
takopen,1660651200.0,ahc013,1114,1225,1582
snowyuki31,1660651200.0,ahc013,1345,1427,1624
wasa855,1660651200.0,ahc013,0,573,1573
akouryy,1660651200.0,ahc013,1615,1654,1591
to_omoT222,1660651200.0,ahc013,1771,1785,1616
kyon2326,1660651200.0,ahc013,773,990,1564
take911,1660651200.0,ahc013,1302,1361,1605
tokotoko7777,1660651200.0,ahc013,1798,1815,1628
wsc2008,1660651200.0,ahc013,0,586,1586
Raysphere,1660651200.0,ahc013,798,1050,1598
hiraku,1660651200.0,ahc013,409,827,1555
fact493,1660651200.0,ahc013,623,872,1464
merhorn,1660651200.0,ahc013,1845,1917,2167
titan23,1660651200.0,ahc013,1352,1404,1503
Moegi,1660651200.0,ahc013,1831,1835,1497
sash0,1660651200.0,ahc013,1757,1771,1453
